Hour,Load (kW)
1320,5583.8130327232475
1321,5565.178171398502
1322,5540.5560946294945
1323,5545.02475694875
1324,5552.464969028001
1325,5565.079266980247
1326,5575.176225017999
1327,5604.667487993246
1328,5636.865514780248
1329,5585.67860958325
1330,5593.750370078748
1331,5593.448164968504
1332,5600.205225410255
1333,5607.187989186746
1334,5610.315357879504
1335,5607.846836548753
1336,5611.059049107254
1337,5611.20156064225
1338,5613.066501411
1339,5664.070181052254
1340,5705.447249097001
1341,5712.151196155251
1342,5698.578128972002
1343,5661.246766000006
1344,5651.720621944996
1345,5642.6973225554975
1346,5724.043043642503
1347,5728.757758199498
1348,5739.7380425737465
1349,5757.887996546751
1350,5800.184541049245
1351,5899.0178684990005
1352,5978.700072790247
1353,6016.593268884745
1354,6062.416948053998
1355,6088.219221290743
1356,6075.8276140972475
1357,6079.701324616251
1358,6042.5875948555
1359,6026.047843536749
1360,6031.098151196503
1361,5970.210632679745
1362,5914.930115063251
1363,5922.966592327246
1364,5887.075906393999
1365,5865.582247234748
1366,5861.573123570247
1367,5826.625043652503
1368,5811.363463100252
1369,5814.121054414505
1370,5819.020794071749
1371,5824.2515980994995
1372,5833.636291611253
1373,5858.444287719999
1374,5904.4385276025
1375,5997.665009480744
1376,6078.911744850008
1377,6143.691722820253
1378,6187.742522919004
1379,6219.8909569935
1380,6218.183624387247
1381,6225.244061002755
1382,6220.385313667247
1383,6208.428333777997
1384,6186.247050305001
1385,6113.105265204002
1386,6051.433879030748
1387,6053.8803068194975
1388,6040.976238516748
1389,5970.231627965503
1390,5947.776727374501
1391,5920.527964573005
1392,5907.010677442752
1393,5906.3822434535
1394,5910.252442707746
1395,5918.637761827504
1396,5925.509977026755
1397,5947.4032465400005
1398,5989.050221600253
1399,6087.162516513499
1400,6168.092371093751
1401,6236.649437876745
1402,6286.5986065357465
1403,6317.779348302
1404,6302.736533758504
1405,6286.6808517499985
1406,6235.174084055003
1407,6208.389233770754
1408,6185.172196522748
1409,6140.601499948746
1410,6092.679682005002
1411,6089.995691939497
1412,6092.769076830253
1413,6078.422600450501
1414,6069.678653118505
1415,6026.0779312955
1416,6010.282606940507
1417,6011.614172764502
1418,6015.494421697496
1419,6021.976537305748
1420,6029.96359895975
1421,6054.067546697748
1422,6092.837066870002
1423,6187.8407347815
1424,6264.891969851247
1425,6344.019258925
1426,6388.882189506996
1427,6414.664220103004
1428,6400.528221838001
1429,6381.465367902998
1430,6326.798773326995
1431,6296.875645334001
1432,6278.393957186503
1433,6226.773480512
1434,6177.518485232001
1435,6174.129556672751
1436,6175.8986055822525
1437,6167.930314781753
1438,6157.813657093249
1439,6119.350046753254
1440,6101.660646823258
1441,6104.880555744501
1442,6110.023078217251
1443,6119.280563245999
1444,6125.740405615504
1445,6149.3565473222525
1446,6197.54736402525
1447,6293.7573213954975
1448,6370.575148024497
1449,6429.393356267497
1450,6479.2077034704935
1451,6509.077045127748
1452,6501.986351354498
1453,6501.10005002725
1454,6460.085647869256
1455,6425.877238470253
1456,6395.520999328496
1457,6340.884598076504
1458,6290.215466750003
1459,6305.064680310499
1460,6292.153083513999
1461,6252.31657590375
1462,6250.133006497502
1463,6213.7240016079995
1464,6196.875742302498
1465,6217.920988424747
1466,6154.618673087005
1467,6146.933833921255
1468,6156.241769381004
1469,6168.256054940249
1470,6177.489386316251
1471,6214.463365444003
1472,6224.232521277501
1473,6200.009763628504
1474,6188.560309456499
1475,6194.726502729755
1476,6208.001564840746
1477,6222.130092912999
1478,6225.316571402503
1479,6226.244639135002
1480,6228.4784198934985
1481,6230.72176131325
1482,6226.7500667865015
1483,6269.515355356
1484,6316.422429145494
1485,6328.505879362751
1486,6314.699551455997
1487,6272.257789712754
1488,6261.989940453251
1489,6240.809634083501
1490,6221.560653648249
1491,6225.79031375625
1492,6232.740302254746
1493,6250.967534823504
1494,6268.082972629997
1495,6283.078639445252
1496,6291.978677071753
1497,6255.670352153498
1498,6259.37956761025
1499,6260.862234379746
1500,6274.129214028998
1501,6276.404439884498
1502,6278.092865152251
1503,6282.002459403498
1504,6284.342887730002
1505,6288.100309912251
1506,6292.399121566249
1507,6335.985562330745
1508,6372.571449874746
1509,6376.941770727506
1510,6372.6673308172485
1511,6335.806526124749
1512,6327.958559439
1513,6313.177464054259
1514,6398.525181547502
1515,6411.19446536125
1516,6423.042592726495
1517,6448.568752303751
1518,6494.360136326502
1519,6584.844121221496
1520,6664.442542123252
1521,6734.137902422256
1522,6782.071429746749
1523,6812.41278483675
1524,6803.243031854751
1525,6786.145914680752
1526,6739.00703883525
1527,6706.372266997
1528,6674.49822529675
1529,6625.121737392001
1530,6571.025711814499
1531,6565.696151289004
1532,6578.234733092254
1533,6560.9364287934995
1534,6553.788320053497
1535,6502.680822516751
1536,6487.992415299748
1537,6492.207797249249
1538,6497.188221909994
1539,6502.652939393247
1540,6509.961193388
1541,6532.690064640498
1542,6574.419603482994
1543,6659.206977916495
1544,6746.9796738835
1545,6788.764516304994
1546,6836.9400501979935
1547,6864.696165641248
1548,6854.675209423753
1549,6850.6534742839995
1550,6796.912424084251
1551,6765.6367194455015
1552,6740.512810593006
1553,6692.225114518006
1554,6653.482357707253
1555,6661.847727304494
1556,6677.910276269498
1557,6664.981977871745
1558,6654.833641231004
1559,6607.674371251256
1560,6592.361805128757
1561,6594.535662496753
1562,6601.424941214503
1563,6611.950027971001
1564,6623.021881919247
1565,6651.231736693246
1566,6705.796187892752
1567,6789.721155368745
1568,6855.152869456254
1569,6902.734547915248
1570,6944.5294647305
1571,6966.9388561695
1572,6950.234542245748
1573,6940.253840659254
1574,6895.766728339501
1575,6862.74591541125
1576,6834.4334683927555
1577,6788.390860757749
1578,6750.673306234007
1579,6757.896319004505
1580,6776.256401620497
1581,6765.545530741246
1582,6759.994958676004
1583,6713.527707641252
1584,6696.249636549753
1585,6701.915569608751
1586,6710.3298749535
1587,6724.919113173751
1588,6734.772499824502
1589,6762.9327844545
1590,6814.9716735485
1591,6899.426644843503
1592,6974.942592156248
1593,7007.253274401247
1594,7037.759526990248
1595,7060.142650648998
1596,7045.197392165996
1597,7035.259964834004
1598,6981.850913138247
1599,6950.234742279499
1600,6917.506312707502
1601,6872.418842046244
1602,6832.781250128496
1603,6847.326501271756
1604,6872.221973208501
1605,6864.884574903502
1606,6862.639776710249
1607,6815.847271169501
1608,6795.231881659255
1609,6800.876312477249
1610,6808.716468757751
1611,6820.030811942498
1612,6830.797746253
1613,6862.221318645249
1614,6923.783179269
1615,6998.533538336006
1616,7071.664316415254
1617,7109.274301529499
1618,7131.263599597754
1619,7149.183979273001
1620,7137.354586533
1621,7130.866688936746
1622,7077.771664510995
1623,7049.933055298501
1624,7023.6723550355
1625,6964.030147372003
1626,6922.191551433
1627,6925.604738315746
1628,6940.162353658752
1629,6931.463830208504
1630,6928.0389487882485
1631,6888.552641974004
1632,6876.17713258525
1633,6895.524020575002
1634,6834.5751377659935
1635,6825.720117435502
1636,6830.007162978503
1637,6843.80793544925
1638,6855.762295946005
1639,6884.4879964982465
1640,6895.632411299754
1641,6876.553389088248
1642,6862.591173433497
1643,6872.193404720255
1644,6886.386194106247
1645,6892.34317231375
1646,6886.032153089748
1647,6883.850034167746
1648,6876.804003845755
1649,6884.4912099215
1650,6885.692046943002
1651,6920.441518256002
1652,6988.888888045999
1653,6998.911441932744
1654,6990.231043274503
1655,6945.420764153496
1656,6932.064792696749
1657,6909.400243798998
1658,6893.058807376752
1659,6896.2740970952555
1660,6910.711536428001
1661,6924.506584382755
1662,6943.4452938832455
1663,7019.248824889498
1664,6948.189365399744
1665,6937.188647924997
1666,6935.5274787209955
1667,6941.489732768502
1668,6941.7593683190025
1669,6938.132521545746
1670,6939.008128872002
1671,6941.569985834999
1672,6945.217568547004
1673,6946.479701549997
1674,6942.960549977495
1675,6978.617324056495
1676,7047.1522169717455
1677,7048.197116492501
1678,7020.338092576995
1679,7005.152063335245
1680,6995.056538143749
1681,6996.999052426495
1682,7083.205666793998
1683,7091.403802355251
1684,7118.214268006755
1685,7166.38854981125
1686,7260.619211529247
1687,7386.223385345498
1688,7387.555781899753
1689,7415.2796683269935
1690,7438.576467779505
1691,7425.525508264244
1692,7413.249106483746
1693,7357.321846998995
1694,7324.949811671502
1695,7299.97747825725
1696,7244.390822909248
1697,7208.301619285247
1698,7179.974899809249
1699,7172.004144534748
1700,7222.95318484
1701,7215.280832875001
1702,7177.711818128749
1703,7161.193731615251
1704,7166.416508693996
1705,7175.746476493753
1706,7182.731728238253
1707,7190.879328365499
1708,7217.9179310995
1709,7270.4929047362575
1710,7366.3433288392525
1711,7509.020584407751
1712,7503.361672726253
1713,7518.035734778494
1714,7535.609290301747
1715,7521.877005303249
1716,7516.004213436003
1717,7467.904868862503
1718,7436.353743827003
1719,7408.740124158004
1720,7365.193818548753
1721,7318.389286532001
1722,7281.619633048503
1723,7270.885845676004
1724,7324.733423463498
1725,7314.883918494003
1726,7271.522541032002
1727,7256.872553171747
1728,7263.102284536252
1729,7268.540467822502
1730,7279.411924984253
1731,7289.659469039254
1732,7318.509268012999
1733,7366.166411981251
1734,7463.2658727535
1735,7607.020020658505
1736,7602.961512715003
1737,7619.687923708499
1738,7637.726621125501
1739,7615.5253885024995
1740,7606.1325076745015
1741,7555.493831598749
1742,7519.305053475751
1743,7489.990499012498
1744,7440.2101002304935
1745,7396.374490361001
1746,7362.4244153012505
1747,7349.816253945997
1748,7402.6220096749985
1749,7397.512097529
1750,7371.394100428752
1751,7354.890106668004
1752,7358.444015034994
1753,7363.918092074502
1754,7376.820337033746
1755,7385.1364696414985
1756,7408.510671078505
1757,7458.936304616498
1758,7554.528031339003
1759,7690.717153177249
1760,7689.057689043491
1761,7702.016040204002
1762,7717.3735158345
1763,7703.149716770497
1764,7694.725250873253
1765,7648.388645224005
1766,7623.803561610752
1767,7636.606170983503
1768,7590.730968734749
1769,7542.623594990499
1770,7502.656115108751
1771,7482.96417217475
1772,7521.960658128002
1773,7487.113616053499
1774,7453.441907357003
1775,7439.468050102504
1776,7444.033713799253
1777,7447.702302466994
1778,7453.783339907494
1779,7464.161492290003
1780,7486.3783157789985
1781,7531.565735581256
1782,7620.600861107246
1783,7763.565834185248
1784,7779.71396464775
1785,7831.198000790005
1786,7850.271636430744
1787,7847.058529149755
1788,7834.730919824003
1789,7783.075473797759
1790,7755.452551943004
1791,7727.814572276746
1792,7671.096200984749
1793,7628.1055519605015
1794,7589.848067955252
1795,7561.000343846745
1796,7600.510596331747
1797,7590.7347041870025
1798,7550.912497854249
1799,7534.672066845251
1800,7538.153833988253
1801,7548.389778322247
1802,7481.730189248246
1803,7489.81703868175
1804,7498.959490875251
1805,7507.989699463748
1806,7545.845322289501
1807,7609.264380400499
1808,7540.295489937003
1809,7530.819013011252
1810,7542.3316210124985
1811,7556.671508823253
1812,7558.6679796005
1813,7559.09511070125
1814,7567.044873599501
1815,7573.398242078996
1816,7578.137409613749
1817,7573.573144111253
1818,7558.0522747127525
1819,7586.65348320675
1820,7654.85435655525
1821,7643.017682647506
1822,7605.718068435498
1823,7592.252698179003
1824,7582.081769818003
1825,7574.990499514756
1826,7557.319890930503
1827,7562.721289873251
1828,7571.502072424252
1829,7585.288563330252
1830,7609.475187956498
1831,7678.996962046997
1832,7598.424363882503
1833,7606.064598874499
1834,7601.016016067744
1835,7604.086321905003
1836,7609.944261259005
1837,7613.722554721749
1838,7644.351828800997
1839,7666.117627689002
1840,7673.954625651003
1841,7673.072026754501
1842,7672.403325629497
1843,7646.919066932251
1844,7706.763687671997
1845,7691.603364596754
1846,7668.746555953004
1847,7658.506842116749
1848,7649.2097761862515
1849,7649.1098535005
1850,7734.112845251999
1851,7744.513965899254
1852,7763.012684978248
1853,7804.61807715825
1854,7903.96269170325
1855,8028.006559050753
1856,8021.488032011503
1857,8072.492530578998
1858,8101.639188343495
1859,8092.6679697262525
1860,8099.629247759498
1861,8074.264588140503
1862,8044.404068467251
1863,8017.330243472251
1864,7957.302794044002
1865,7911.550604755749
1866,7840.85176883225
1867,7815.672810919245
1868,7886.68159170375
1869,7879.869337298994
1870,7839.567433747756
1871,7826.179818245753
1872,7830.447179754251
1873,7834.928201104502
1874,7841.985700174748
1875,7850.756144687756
1876,7871.733083437756
1877,7916.329849074496
1878,8010.011797256753
1879,8141.640879066501
1880,8163.0223027207485
1881,8218.219399194752
1882,8243.805076730994
1883,8234.518294064505
1884,8212.625082506747
1885,8161.367899899248
1886,8144.285113799504
1887,8105.163737463749
1888,8032.6217127942455
1889,7992.461622755748
1890,7956.7307869592505
1891,7922.610854669247
1892,7988.4497498162555
1893,7983.901655628248
1894,7941.308951625498
1895,7924.8233172477485
1896,7928.112558502747
1897,7938.4693297452495
1898,7947.42214801075
1899,7958.7213864925
1900,7990.7145495675
1901,8042.6582016057555
1902,8136.261558821997
1903,8268.045625579749
1904,8254.762669705
1905,8289.7195640575
1906,8305.582031716
1907,8288.551046938002
1908,8278.898295544253
1909,8227.221075326752
1910,8191.232727759251
1911,8162.308243986251
1912,8110.139871562998
1913,8071.620784434505
1914,8038.858188125493
1915,8020.516716571254
1916,8091.210700055498
1917,8085.673176915249
1918,8053.228107291502
1919,8037.324897196749
1920,8042.593205527001
1921,8047.170226282751
1922,8052.02114616725
1923,8060.545353158495
1924,8084.964206281254
1925,8142.931412967
1926,8240.31834923125
1927,8373.10639971075
1928,8357.956407870748
1929,8375.847733390248
1930,8388.338118405247
1931,8373.999209519498
1932,8367.842917249001
1933,8317.782962201503
1934,8311.620139698249
1935,8303.54818544475
1936,8250.008031179
1937,8202.382960207246
1938,8161.715353642505
1939,8133.552199594249
1940,8201.489350636255
1941,8158.901293732754
1942,8131.444812857495
1943,8115.200337261253
1944,8120.678003902257
1945,8125.038847609999
1946,8133.130407272499
1947,8143.786188174504
1948,8168.061982445002
1949,8219.666986679249
1950,8317.008716830747
1951,8450.69770160775
1952,8468.079401107752
1953,8499.868851738258
1954,8523.180100986494
1955,8509.891453101996
1956,8505.168278507246
1957,8458.636466512748
1958,8427.517990939505
1959,8397.886207654248
1960,8340.510388935
1961,8292.511328537252
1962,8220.370124542249
1963,8196.834469688498
1964,8267.059938865501
1965,8262.6372655735
1966,8224.51665832125
1967,8209.36660784325
1968,8214.40952997625
1969,8225.855228048998
1970,8156.589523027503
1971,8164.101263795744
1972,8175.4504867555015
1973,8184.9190843257475
1974,8222.425968250496
1975,8265.925107835752
1976,8214.414892722503
1977,8209.003744029245
1978,8216.029746479251
1979,8227.022285731
1980,8238.485809758251
1981,8244.121643555
1982,8244.603847730503
1983,8244.661606948746
1984,8247.1571565815
1985,8247.5388892415
1986,8239.488508797751
1987,8257.940454589745
1988,8344.658891697749
1989,8338.19392448275
1990,8294.918861934751
1991,8287.716998669499
1992,8286.285356699751
1993,8268.660404677752
1994,8259.499984655997
1995,8262.861716645499
1996,8280.0433900745
1997,8290.471640879003
1998,8304.487370074754
1999,8355.553518154247
2000,8289.462452430747
2001,8295.490594656754
2002,8295.086838133248
