hour_index,total_pv_kW,total_load_kW,net_generation_kW,pv_to_load_ratio
3874,900.46441015625,1016.3878503215,-115.92344016524999,0.8859456643302779
4856,308.50032226562496,424.42595234199996,-115.925630076375,0.7268648861749442
4526,536.710103515625,652.7696437685,-116.05954025287508,0.8222044450396667
4258,777.22925,893.29778016175,-116.06853016175,0.8700673687884898
5705,600.833373046875,717.02465843275,-116.19128538587506,0.837953569856585
6849,185.2888193359375,301.60824894725,-116.3194296113125,0.6143360447479262
7550,156.8976669921875,273.651766815,-116.75409982281246,0.5733479021347192
6344,182.78857421875,299.7439533655,-116.95537914674998,0.6098157162358057
6833,377.143056640625,494.41401269375,-117.27095605312502,0.7628081854375491
5749,1166.00555859375,1283.48354076425,-117.4779821704999,0.908469427657002
3375,682.4666953125,799.99249686525,-117.52580155275007,0.8530913691486317
6563,638.52811328125,756.38183870125,-117.85372542000005,0.8441875250910982
8074,528.99818359375,647.52468196675,-118.52649837299998,0.8169544690868776
4720,878.5965546875,997.29654497225,-118.69999028475002,0.8809782388556945
898,554.526388671875,673.87757877375,-119.35119010187498,0.8228889123422887
6377,417.395912109375,536.7822802555,-119.38636814612505,0.7775888412954172
3162,289.639951171875,409.29260644875,-119.65265527687501,0.7076598646071138
5625,529.0407109375,648.86077898325,-119.82006804575008,0.8153377847111623
6497,428.30371484375,548.6916541695,-120.38793932574998,0.7805909034855649
3249,683.8325625,804.5492874542499,-120.71672495424991,0.849957326808183
4882,713.2449843750001,834.1225532075,-120.87756883249995,0.8550841609272324
3684,345.098171875,466.68642749450004,-121.58825561950005,0.7394647686418998
946,559.64876953125,681.506015785,-121.85724625375008,0.8211941725348064
4402,827.53782421875,949.461224586,-121.92340036725,0.8715867503783529
737,349.63455078125,471.91584686249996,-122.28129608124993,0.7408832578199864
1938,289.513994140625,412.2153536425,-122.701359501875,0.7023367540292389
1986,175.0160517578125,297.98850879775,-122.9724570399375,0.5873248330165447
4570,868.420859375,991.4261434269999,-123.00528405199998,0.8759309649604898
2344,139.50332470703125,263.10288168075,-123.59955697371873,0.5302234748841772
5222,962.40179296875,1086.872251656,-124.4704586872499,0.8854782985000488
3923,1006.090171875,1130.56733120925,-124.4771593342499,0.8898984989323827
2003,164.47841796875,289.3310374125,-124.85261944375,0.5684783038529475
831,173.1523203125,298.42553106875,-125.27321075625,0.5802195244896469
5290,793.40980859375,918.7972294515,-125.38742085775004,0.8635309100832462
1962,249.453556640625,374.87012454225,-125.41656790162497,0.6654399474479067
4209,647.45794921875,773.08083667875,-125.62288746000002,0.8375035541726854
4265,741.6562421875001,867.53214186325,-125.8758996757499,0.8549034733626096
7865,189.2811884765625,315.27786932225,-125.99668084568751,0.6003630647564814
449,352.429681640625,478.50785009975004,-126.07816845912504,0.7365180755773165
1141,196.696861328125,323.0737643375,-126.37690300937498,0.6088295690696056
4242,459.367302734375,585.7849215995,-126.41761886512495,0.7841910657172096
2121,555.03469921875,681.65128491725,-126.61658569849999,0.8142502048857415
2418,356.226041015625,482.93837974275,-126.71233872712497,0.7376221381861516
3201,696.79653125,824.1017943945001,-127.30526314450003,0.8455224040816964
4933,962.99898046875,1091.3497315060001,-128.35075103725012,0.8823926480995912
3904,923.98565234375,1052.45039621425,-128.46474387050012,0.8779374826495046
2969,681.47394921875,810.03768265775,-128.56373343899998,0.8412867240219412
3161,313.866310546875,442.87966241,-129.01335186312497,0.7086943395192892
3711,922.10994921875,1051.27597346125,-129.16602424250004,0.8771340462634523
399,474.35213671875,603.592247725,-129.24011100625,0.7858817566341337
2201,346.14824999999996,475.67067913325,-129.52242913325006,0.7277056679277208
8049,149.94225195312498,279.56554955775,-129.623297604625,0.5363402309547125
5320,922.77846875,1053.03997063825,-130.26150188825,0.8762995646921191
1914,254.6394404296875,385.3581881255,-130.7187476958125,0.660786373860499
4261,962.5944882812499,1093.4784127780001,-130.88392449675018,0.8803049755280102
2008,135.203900390625,266.54829256275,-131.34439217212503,0.5072397897711384
1002,149.30892138671874,280.9227367315,-131.61381534478124,0.5314946116231611
8512,409.72017578124996,541.554773244,-131.83459746275003,0.7565627620090902
4286,1062.1686484375,1194.39809991075,-132.22945147325004,0.8892919769610963
3226,961.26547265625,1094.2365608055,-132.9710881492499,0.87848049152201
2846,211.78832617187498,344.88284692125,-133.09452074937502,0.6140877328298866
7427,553.477111328125,686.86718679225,-133.39007546412495,0.8057993177795092
3343,90.62685839843749,224.06277816325002,-133.43591976481252,0.4044708306166622
377,351.881736328125,485.3371155575,-133.455379229375,0.7250253984777116
4384,959.36012109375,1093.0795002665,-133.71937917275,0.8776672876786952
2506,144.659240234375,279.08735156675,-134.42811133237498,0.51832961581366
1314,197.3920771484375,331.9321597805,-134.5400826320625,0.5946759623541537
8750,462.12798828125,596.8896789214999,-134.76169064024992,0.7742268024168668
3898,898.6747109375001,1033.62140136075,-134.94669042324995,0.8694428239246622
7742,475.10557421875,610.32911837375,-135.223544155,0.7784415967343145
64,418.192759765625,554.21228697075,-136.01952720512503,0.7545714319991695
2336,154.0419658203125,290.35439756299996,-136.31243174268747,0.5305308498258864
3175,106.68465185546876,243.02350022875,-136.33884837328125,0.43898903322543287
5770,716.71998046875,853.1411377507501,-136.42115728200008,0.8400954401498434
8098,517.35875,654.17072781125,-136.81197781125002,0.7908619680066351
5842,376.99365234375,513.81680872025,-136.82315637650004,0.7337121814854713
4016,369.8675703125,507.06425801999995,-137.19668770749996,0.7294293844084788
4842,426.234072265625,563.44989469325,-137.21582242762503,0.7564720049174928
3972,1097.81627734375,1235.1268021565,-137.31052481274992,0.8888288024664042
5939,1037.7850078125,1175.3372932935,-137.5522854809999,0.8829678194090801
